Empresa;Periodo;Cuenta;Desc_Cuenta;Nro_Subcuenta;Desc_Subcuenta;Tipo_Subcuenta;Centro_Costo;Debe;Haber;Saldo
GUARE;201710;1024;Eg Obra-Ins Elec-Materiales;;Rendicion de Fondos M;;1101;63.0;0.0;63.0
GUARE;201711;1024;Eg Obra-Ins Elec-Materiales;;Compras de Bienes y Servicios;;1101;0.0;0.0;0.0
GUARE;201711;1024;Eg Obra-Ins Elec-Materiales;;Compras de Bs y Serv.M;;1101;0.0;0.0;0.0
GUARE;201712;1024;Eg Obra-Ins Elec-Materiales;;Asiento de Diario;;1101;0.0;0.0;0.0
GUARE;201712;1024;Eg Obra-Ins Elec-Materiales;;Asiento de Diario M;;1101;0.0;0.0;0.0
GUARE;201712;1024;Eg Obra-Ins Elec-Materiales;;Compras de Bienes y Servicios;;1101;0.0;0.0;0.0
GUARE;201802;1024;Eg Obra-Ins Elec-Materiales;;Compras de Bienes y Servicios;;1101;0.0;0.0;0.0
GUARE;201803;1024;Eg Obra-Ins Elec-Materiales;;Compras de Bienes y Servicios;;1101;0.0;0.0;0.0
GUARE;201808;1024;Eg Obra-Ins Elec-Materiales;;Compras de Bienes y Servicios;;1101;0.0;0.0;0.0
GUARE;201810;1024;Eg Obra-Ins Elec-Materiales;;Compras de Bienes y Servicios;;1101;0.0;0.0;0.0
GUARE;201811;1024;Eg Obra-Ins Elec-Materiales;;Compras de Bienes y Servicios;;1101;7250.0;0.0;7250.0
GUARE;201812;1024;Eg Obra-Ins Elec-Materiales;;Asiento de Diario;;1101;0.0;0.0;0.0
GUARE;201812;1024;Eg Obra-Ins Elec-Materiales;;Asiento de Diario M;;1101;0.0;0.0;0.0
GUARE;201812;1024;Eg Obra-Ins Elec-Materiales;;Compras de Bienes y Servicios;;1101;0.0;0.0;0.0
GUARE;201901;1024;Eg Obra-Ins Elec-Materiales;;Compras de Bs y Serv.M;;1101;0.0;0.0;0.0
GUARE;201902;1024;Eg Obra-Ins Elec-Materiales;;Compras de Bienes y Servicios;;1101;1898.0;0.0;1898.0
GUARE;201902;1024;Eg Obra-Ins Elec-Materiales;;Compras de Bs y Serv.M;;1101;0.0;0.0;0.0
GUARE;201904;1024;Eg Obra-Ins Elec-Materiales;;Compras de Bienes y Servicios;;1101;0.0;0.0;0.0
GUARE;201905;1024;Eg Obra-Ins Elec-Materiales;;Compras de Bienes y Servicios;;1101;0.0;0.0;0.0
GUARE;201906;1024;Eg Obra-Ins Elec-Materiales;;Compras de Bienes y Servicios;;1101;22644.0;0.0;22644.0
GUARE;201907;1024;Eg Obra-Ins Elec-Materiales;;Compras de Bienes y Servicios;;1101;20880.0;0.0;20880.0
GUARE;201908;1024;Eg Obra-Ins Elec-Materiales;;Compras de Bienes y Servicios;;1101;5317.0;0.0;5317.0
GUARE;201909;1024;Eg Obra-Ins Elec-Materiales;;Compras de Bienes y Servicios;;1101;0.0;0.0;0.0
GUARE;201910;1024;Eg Obra-Ins Elec-Materiales;;Compras de Bienes y Servicios;;1101;0.0;0.0;0.0
GUARE;201911;1024;Eg Obra-Ins Elec-Materiales;;Compras de Bienes y Servicios;;1101;0.0;0.0;0.0
GUARE;201912;1024;Eg Obra-Ins Elec-Materiales;;Asiento de Diario;;1101;0.0;0.0;0.0
GUARE;202001;1024;Eg Obra-Ins Elec-Materiales;;Compras de Bienes y Servicios;;1101;0.0;0.0;0.0
GUARE;201709;1042;Eg Obra-Ins Elec-Mano obra 3ro;;Compras de Bs y Serv.M;;1101;300.0;0.0;300.0
GUARE;201710;1042;Eg Obra-Ins Elec-Mano obra 3ro;;Asiento de Diario M;;1101;0.0;-6000.0;-6000.0
GUARE;201710;1042;Eg Obra-Ins Elec-Mano obra 3ro;;Compras de Bs y Serv.M;;1101;6000.0;0.0;6000.0
GUARE;201810;1042;Eg Obra-Ins Elec-Mano obra 3ro;;Compras de Bs y Serv.M;;1101;12350.0;0.0;12350.0
GUARE;201901;1042;Eg Obra-Ins Elec-Mano obra 3ro;;Compras de Bs y Serv.M;;1101;14000.0;0.0;14000.0
GUARE;201903;1042;Eg Obra-Ins Elec-Mano obra 3ro;;Compras de Bs y Serv.M;;1101;8000.0;0.0;8000.0
GUARE;201908;1042;Eg Obra-Ins Elec-Mano obra 3ro;;Compras de Bs y Serv.M;;1101;20000.0;0.0;20000.0
GUARE;202105;1042;Eg Obra-Ins Elec-Mano obra 3ro;;Asiento de Diario M;;1101;0.0;-10000.0;-10000.0
GUARE;202310;1042;Eg Obra-Ins Elec-Mano obra 3ro;;Asiento de Diario M;;1101;105000.0;0.0;105000.0
GUARE;201902;1132;Eg Obra-Pint-Materiales;;Compras de Bienes y Servicios;;1101;0.0;0.0;0.0
GUARE;201903;1132;Eg Obra-Pint-Materiales;;Compras de Bienes y Servicios;;1101;0.0;0.0;0.0
GUARE;201905;1132;Eg Obra-Pint-Materiales;;Compras de Bienes y Servicios;;1101;0.0;0.0;0.0
GUARE;201906;1132;Eg Obra-Pint-Materiales;;Compras de Bienes y Servicios;;1101;0.0;0.0;0.0
GUARE;201907;1132;Eg Obra-Pint-Materiales;;Compras de Bienes y Servicios;;1101;0.0;0.0;0.0
GUARE;201908;1132;Eg Obra-Pint-Materiales;;Compras de Bienes y Servicios;;1101;0.0;0.0;0.0
GUARE;201909;1132;Eg Obra-Pint-Materiales;;Compras de Bienes y Servicios;;1101;0.0;0.0;0.0
GUARE;201910;1132;Eg Obra-Pint-Materiales;;Compras de Bienes y Servicios;;1101;0.0;0.0;0.0
GUARE;201912;1132;Eg Obra-Pint-Materiales;;Asiento de Diario;;1101;0.0;0.0;0.0
GUARE;201904;1150;Eg Obra-Pint-Mano obra 3ro;;Compras de Bienes y Servicios;;1101;30000.0;-30000.0;0.0
GUARE;202310;1150;Eg Obra-Pint-Mano obra 3ro;;Asiento de Diario M;;1101;0.0;-414200.0;-414200.0
GUARE;202310;1150;Eg Obra-Pint-Mano obra 3ro;;Compras de Bs y Serv.M;;1101;554200.0;0.0;554200.0
GUARE;201708;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201708;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Rendicion de Fondos;;;0.0;0.0;0.0
GUARE;201709;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201709;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Rendicion de Fondos;;;0.0;0.0;0.0
GUARE;201710;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201711;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201711;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Rendicion de Fondos;;;0.0;0.0;0.0
GUARE;201712;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Asiento de Diario;;;0.0;0.0;0.0
GUARE;201712;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201801;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Asiento de Diario;;;0.0;-1400.0;-1400.0
GUARE;201801;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201802;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Rendicion de Fondos;;;0.0;0.0;0.0
GUARE;201803;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Movimientos Bancarios;;;0.0;0.0;0.0
GUARE;201803;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201803;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Rendicion de Fondos;;;0.0;0.0;0.0
GUARE;201804;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201804;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Rendicion de Fondos;;;0.0;0.0;0.0
GUARE;201805;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201805;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Rendicion de Fondos;;;0.0;0.0;0.0
GUARE;201806;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;-4520.0;-4520.0
GUARE;201806;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Rendicion de Fondos;;;6000.0;0.0;6000.0
GUARE;201807;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201807;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Rendicion de Fondos;;;4520.0;0.0;4520.0
GUARE;201808;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201809;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201810;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201811;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201812;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Asiento de Diario;;;0.0;0.0;0.0
GUARE;201812;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201901;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Asiento de Diario;;;0.0;0.0;0.0
GUARE;201901;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201902;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201903;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201904;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201905;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201906;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201907;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;-613.0;-613.0
GUARE;201908;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;-2646.0;-2646.0
GUARE;201909;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201910;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201911;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;202112;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;O Pago;;;0.0;0.0;0.0
GUARE;202202;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;202204;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;202205;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;202207;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;O Pago;;;0.0;0.0;0.0
GUARE;202207;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;202208;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;O Pago;;;0.0;0.0;0.0
GUARE;202209;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;O Pago;;;0.0;0.0;0.0
GUARE;202210;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;O Pago;;;0.0;0.0;0.0
GUARE;202211;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;O Pago;;;0.0;0.0;0.0
GUARE;202211;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;202212;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;202304;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;202305;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;202306;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Asiento de Diario;;;0.0;0.0;0.0
GUARE;202307;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;202310;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;202311;120;Imp Ganancias Retenciones RG 830 Locac Obras y Serv a Dep;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201911;1227;Ing Divers-Vta inversiones;;Fact. Vta Inmuebles M;;;0.0;-275820.0;-275820.0
GUARE;201911;1227;Ing Divers-Vta inversiones;;Facturacion Vta Inmuebles;;;0.0;0.0;0.0
GUARE;201912;1227;Ing Divers-Vta inversiones;;Asiento de Diario;;;0.0;0.0;0.0
GUARE;202012;1227;Ing Divers-Vta inversiones;;Fact. Vta Inmuebles M;;;0.0;-800000.0;-800000.0
GUARE;202211;1227;Ing Divers-Vta inversiones;;Oper. Venta Inmueble M.;;;0.0;-8524000.0;-8524000.0
GUARE;202211;1227;Ing Divers-Vta inversiones;;Oper. Venta Inmuebles;;;0.0;-4000000.0;-4000000.0
GUARE;202212;1227;Ing Divers-Vta inversiones;;Asiento de Diario;;;4000000.0;0.0;4000000.0
GUARE;201705;1228;Ing Divers-Varios;;Orden de Pago (F);;;0.0;0.0;0.0
GUARE;201705;1228;Ing Divers-Varios;;Recibos X (F);;;0.0;0.0;0.0
GUARE;201706;1228;Ing Divers-Varios;;Recibos X (F);;;0.0;0.0;0.0
GUARE;201712;1228;Ing Divers-Varios;;Asiento de Diario;;;0.0;0.0;0.0
GUARE;201810;1228;Ing Divers-Varios;;Asiento de Diario M;;;0.0;0.0;0.0
GUARE;201908;1228;Ing Divers-Varios;;Recibos X (F);;;0.0;-157500.0;-157500.0
GUARE;201912;1228;Ing Divers-Varios;;Asiento de Diario;;;157500.0;0.0;157500.0
GUARE;202001;1228;Ing Divers-Varios;;Asiento de Diario;;;0.0;0.0;0.0
GUARE;202002;1228;Ing Divers-Varios;;Asiento de Diario M;;;0.0;0.0;0.0
GUARE;202006;1228;Ing Divers-Varios;;Orden de Pago M (F);;;0.0;0.0;0.0
GUARE;202012;1228;Ing Divers-Varios;;Asiento de Diario;;;0.0;0.0;0.0
GUARE;202212;1228;Ing Divers-Varios;;Orden de Pago M (F);;;0.0;0.0;0.0
GUARE;201712;1231;Ing Financ-Dif cambio;;Asiento de Diario;;;0.0;0.0;0.0
GUARE;201812;1231;Ing Financ-Dif cambio;;Asiento de Diario;;;0.0;0.0;0.0
GUARE;202012;1231;Ing Financ-Dif cambio;;Asiento de Diario M;;;0.0;-125765.0;-125765.0
GUARE;201812;1232;Ing Financ-Result x tenencia;;Asiento de Diario;;;0.0;0.0;0.0
GUARE;201901;1232;Ing Financ-Result x tenencia;;Asiento de Diario;;;0.0;0.0;0.0
GUARE;201912;1232;Ing Financ-Result x tenencia;;Asiento de Diario;;;0.0;0.0;0.0
GUARE;202012;1232;Ing Financ-Result x tenencia;;Asiento de Diario;;;0.0;0.0;0.0
GUARE;201710;1233;Eg Comerc-Comisiones;;Orden de Pago M (F);;;156600.0;0.0;156600.0
GUARE;201912;1235;Eg Comerc-Publicidad y Propaganda;;Compras de Bs y Serv.M;;;0.0;0.0;0.0
GUARE;202001;1235;Eg Comerc-Publicidad y Propaganda;;Asiento de Diario M;;;0.0;0.0;0.0
GUARE;202003;1235;Eg Comerc-Publicidad y Propaganda;;Asiento de Diario M;;;0.0;0.0;0.0
GUARE;202003;1236;Eg Comerc-Gs de Representacion;;Asiento de Diario M;;;0.0;0.0;0.0
GUARE;202307;1236;Eg Comerc-Gs de Representacion;;Asiento de Diario M;;;0.0;0.0;0.0
GUARE;201703;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201703;1239;Eg Comerc-Ingresos Brutos;;O Pago;;;0.0;0.0;0.0
GUARE;201704;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201705;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201706;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201707;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201708;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201709;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201710;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201711;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201712;1239;Eg Comerc-Ingresos Brutos;;Asiento de Diario;;;0.0;0.0;0.0
GUARE;201712;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201801;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201802;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201803;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201804;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201805;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201806;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201807;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201808;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201809;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201810;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201811;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201812;1239;Eg Comerc-Ingresos Brutos;;Asiento de Diario;;;0.0;-2700.0;-2700.0
GUARE;201812;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;225.0;0.0;225.0
GUARE;201901;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;315.0;0.0;315.0
GUARE;201902;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;315.0;0.0;315.0
GUARE;201903;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;315.0;0.0;315.0
GUARE;201904;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;315.0;0.0;315.0
GUARE;201905;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;315.0;0.0;315.0
GUARE;201906;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;315.0;0.0;315.0
GUARE;201907;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;315.0;0.0;315.0
GUARE;201908;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;315.0;0.0;315.0
GUARE;201909;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;315.0;0.0;315.0
GUARE;201910;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;315.0;0.0;315.0
GUARE;201911;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;0.0;0.0;0.0
GUARE;201912;1239;Eg Comerc-Ingresos Brutos;;Asiento de Diario;;;0.0;0.0;0.0
GUARE;201912;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;315.0;0.0;315.0
GUARE;202001;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;470.0;0.0;470.0
GUARE;202002;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;470.0;0.0;470.0
GUARE;202003;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;470.0;0.0;470.0
GUARE;202004;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;470.0;0.0;470.0
GUARE;202005;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;470.0;0.0;470.0
GUARE;202006;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;470.0;0.0;470.0
GUARE;202007;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;470.0;0.0;470.0
GUARE;202008;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;470.0;0.0;470.0
GUARE;202009;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;470.0;0.0;470.0
GUARE;202010;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;470.0;0.0;470.0
GUARE;202011;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;470.0;0.0;470.0
GUARE;202012;1239;Eg Comerc-Ingresos Brutos;;Asiento de Diario;;;0.0;0.0;0.0
GUARE;202012;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;470.0;0.0;470.0
GUARE;202101;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;610.0;0.0;610.0
GUARE;202102;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;610.0;0.0;610.0
GUARE;202103;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;610.0;0.0;610.0
GUARE;202104;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;610.0;0.0;610.0
GUARE;202105;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;610.0;0.0;610.0
GUARE;202106;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;610.0;0.0;610.0
GUARE;202107;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;610.0;0.0;610.0
GUARE;202108;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;610.0;0.0;610.0
GUARE;202109;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;610.0;0.0;610.0
GUARE;202110;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;610.0;0.0;610.0
GUARE;202111;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;610.0;0.0;610.0
GUARE;202112;1239;Eg Comerc-Ingresos Brutos;;Asiento de Diario;;;0.0;-7320.0;-7320.0
GUARE;202112;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;610.0;0.0;610.0
GUARE;202201;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;790.0;0.0;790.0
GUARE;202202;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;790.0;0.0;790.0
GUARE;202203;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;790.0;0.0;790.0
GUARE;202204;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;790.0;0.0;790.0
GUARE;202205;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;790.0;0.0;790.0
GUARE;202206;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;790.0;0.0;790.0
GUARE;202207;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;790.0;0.0;790.0
GUARE;202208;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;790.0;0.0;790.0
GUARE;202209;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;790.0;0.0;790.0
GUARE;202210;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;790.0;0.0;790.0
GUARE;202211;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;790.0;0.0;790.0
GUARE;202212;1239;Eg Comerc-Ingresos Brutos;;Asiento de Diario;;;0.0;-9480.0;-9480.0
GUARE;202212;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;790.0;0.0;790.0
GUARE;202301;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;1150.0;0.0;1150.0
GUARE;202302;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;1150.0;0.0;1150.0
GUARE;202303;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;1150.0;0.0;1150.0
GUARE;202304;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;1150.0;0.0;1150.0
GUARE;202305;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;1150.0;0.0;1150.0
GUARE;202306;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;215450.0;0.0;215450.0
GUARE;202307;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;1150.0;0.0;1150.0
GUARE;202308;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;1150.0;0.0;1150.0
GUARE;202309;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;1150.0;0.0;1150.0
GUARE;202310;1239;Eg Comerc-Ingresos Brutos;;Asiento de Diario;;;0.0;0.0;0.0
GUARE;202310;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;1150.0;0.0;1150.0
GUARE;202311;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;1150.0;0.0;1150.0
GUARE;202312;1239;Eg Comerc-Ingresos Brutos;;Asiento de Diario;;;0.0;0.0;0.0
GUARE;202312;1239;Eg Comerc-Ingresos Brutos;;Devengamiento de Impuestos;;;1150.0;0.0;1150.0
GUARE;202112;1240;Eg Admin-Reparac y mant BU;;Asiento de Diario;;;0.0;0.0;0.0
GUARE;202112;1240;Eg Admin-Reparac y mant BU;;Asiento de Diario M;;;0.0;0.0;0.0
